pool_id,hex,vrf_key,blocks_minted,live_stake,live_size,live_saturation,live_delegators,active_stake,active_size,declared_pledge,live_pledge,margin_cost,fixed_cost,reward_account,owners,registration,retirement
pool1q2fh3cl6rx0wv5gry4qx5l4h65qpjf7x99xmq66nqj2fj5g6u9z,029378e3fa199ee6510325406a7eb7d5001927c6294db06b53049499,f09f7c9383e5cda8e184eca1dc1367d84e8d16de68bee075c9d24927cf41e7d9,0,403999444,1.7357946096423106e-08,6.156672746701684e-06,2,403999444,1.73737087536017e-08,100000000,106173701,0,340000000,stake1u9pqk288ny29hdayaadxpwuacgdhgllzj2uu3avyr4g8p0cjumye4,['stake1u9pqk288ny29hdayaadxpwuacgdhgllzj2uu3avyr4g8p0cjumye4'],['10e4b8a4c6678f71677b1960a69ee943787af62a1dbeaa4302b4db7d39f505db'],[]
pool1jmg0vmtnwzvk6zsle8rcs282slcyumq5pcl8vj0ek2mk5t2lvf3,96d0f66d7370996d0a1fc9c78828ea87f04e6c140e3e7649f9b2b76a,8bedabdc46c08d717dbfc648a7c5bd46e383a0a4e69034ae93fba2c5c97a5347,6,133083395764,5.717964329674808e-06,0.0020280991172322827,8,132383571869,5.693061353355488e-06,35000000000,35055081999,0.01,340000000,stake1u9433gemauwe2k3mhdyje2fawamcfwup35dw3n4h2ewjyyquzlyak,['stake1u9433gemauwe2k3mhdyje2fawamcfwup35dw3n4h2ewjyyquzlyak'],"['f95540057a62a057959f3fd365f657596de425f77966d28e1d8b8b0d41721baf', 'ed5a4b42370d6773360fbed8530f8b6d3819996805e597dd83d7c11062afbbd9', '77e582ae58ce3d04742920da7d8a2bd552aa84dd3e9277d9baa6c9665fc79dc0', '5d6fbe2f080ae95b38184cb0ad711d24e4a8f539395ed66d789c59a6a03a8fd5', '0985c7f36580e097484b45b45da0e5c5277f1faa4fb0340e07e52c9d1b3c74d4']",[]
pool1ac0erf0qsxt9v75gmch3rq9548m889s7tshpwppp5wgqy5j32mh,ee1f91a5e08196567a88de2f1180b4a9f673961e5c2e170421a39002,8d0da29f19b56374e5f39e8cfd185cefbb64070e829132a79041e59b55c3b0fc,60,3629942179307,0.00015596145395077208,0.055317813970660615,23,3629678940056,0.00015609176128869787,25000000000,26493850166,0.01,340000000,stake1u9fnrezgasvkmhxyx9dcu2tqf7y5h64crjynw96dzkag8kqkkhpl8,['stake1u9fnrezgasvkmhxyx9dcu2tqf7y5h64crjynw96dzkag8kqkkhpl8'],"['be41430f789341727b8f02a82173e74eb7883be7b12a66bbe63d1933273fbf4b', 'dcb47fe495a0bff2cf47dc44f763fb25dba5181224233b5e2dd4e53679bf8879', '562e6d740663f7dc05bf6816b6754a8a7216dbb147de09f7553e604372321ba4', 'd8730842859df543e8707f5fdb00d83cd17b9fbbda8ffa1689d9033a101bb73c', 'ecf986773403e35c343a57fc12128b41c0c2ef75228e7c1b56d83a9c6e93176f', '3aa0afb6d9e39c5e610f89656d2c3ee10a8e37a17e8a6dc95722c23bc64b56cc', '225433d3b491cc90f00471a846d5c0e4d482e1255a95d38d0e9c64e03a3a0d07']",[]
pool1tha2grue5rppsx2w93v5tljr5sshn2lz94ud9z3szlltz46s5k2,5dfaa40f99a0c218194e2c5945fe43a42179abe22d78d28a3017feb1,4be535415be66583660d464308e7fb2465235d31396f46ece6073d4ab1abbe25,1,81389428429,3.4969189499411006e-06,0.0012403187264744145,13,81014956049,3.483990564801788e-06,5000000000,5297701712,0.025,340000000,stake1uxnr9vjk73jcls8n4gccxsf39q0ygv0xlpfu7qqxx7svnzgkcm565,['stake1uxnr9vjk73jcls8n4gccxsf39q0ygv0xlpfu7qqxx7svnzgkcm565'],"['de6cf25758f87acc42678d870aae127ef1721f56b93c30454ed0f5e290307dd9', '49cfa5c79d8256a2e2b3bb820ae3cd7a129b76e9b6601387d82a818a7e0d3638', '4686e65756789a969531ed1b37a14019151b5de3c98f157aafb11c160eb3c302', 'affa5c31e875c781120a760f815bd475eb1b3bcd2b92dd6cbf2e877aa6b198ac']",[]
pool17m2zg7dcg54a8gz2jgkwz2s3fzzth2gyf466k7sy4dl7wchp3lv,f6d42479b8452bd3a04a922ce12a114884bba9044d75ab7a04ab7fe7,78bc30d6db2cd87cf8d7f4959585fee003a37f8e875e916175bfc76edf300f76,3,1001670616,4.3037050711631494e-08,1.5264768984927332e-05,1,1001670616,4.307613242513474e-08,1000000000,1001670616,0.03,340000000,stake1u8uluf4scxtnvmkgjgf3g97p0rnx27hm0rsh4f2whaxfw8q54j6fg,['stake1u8uluf4scxtnvmkgjgf3g97p0rnx27hm0rsh4f2whaxfw8q54j6fg'],"['737467b9a00f41d059ee5471e80ca4a3157ce5f61ed8a9231c89ef8722bb970d', 'a534c5fbdbd63816222be4a04868c934e7c1d8da58b8119df185e372cadb1831', '004b8c58158a958bbd5a894d62f26827b5c89eca733133e9993c8a1127490371', '30599f70469304dadd1f23e1e121c109f280feba871cfbff9939a1d5425b3908']",[]
pool136mu955m4fl6stzq9rjrsww92xftwnjr85997zykeqylc9h3k8u,8eb7c2d29baa7fa82c4028e43839c55192b74e433d0a5f0896c809fc,5eecb0abd7fa00530fd53beb370c6b214ac8ea7b40bf7ea6ec80de2d461e1f25,0,3092547,1.3287212377117774e-10,4.7128282267621265e-08,1,3092547,1.3299278422973442e-10,100000000,3092547,0,340000000,stake1u9tdw3q96q8r883g7y9crss5nx3fmnr4a3d02a2g0yv25pg6ye6l4,['stake1u9tdw3q96q8r883g7y9crss5nx3fmnr4a3d02a2g0yv25pg6ye6l4'],['ab0be39b30a4e3189c26294273a573410c77b1568d5f8d06ec6bb64434328e6a'],[]
pool1693h5jn424n7kazynt4h9r6fe8u8wtsp7us2me60msq5kpv390n,d1637a4a755567eb74449aeb728f49c9f8772e01f720ade74fdc014b,691ad100e6e51fcbd33bdc10ec823218f0502446504e2ebc1b0df3c6c8c25892,0,61008810744,2.621260162677924e-06,0.0009297321766023659,12,61008810744,2.62364051488611e-06,31169000000,31171312595,0,340000000,stake1uyuda5vyy4lqhuhvp78t39y7fnktu65tnve6exdphy44pqsqzqq6y,['stake1uyuda5vyy4lqhuhvp78t39y7fnktu65tnve6exdphy44pqsqzqq6y'],"['e04e91d9f789a50ff76b0d0862e8649ae9e24735fce09ae6923dd7dce542a6d9', 'd3a7ec84ec1eb8cc2d4f0812e5f8bf9e9dc6f21e15411942262a24900a62ce93', 'b62262b6ec62051df120283b4b3a6c0943ef2c25a84ff68a00d2dc159b0a8592', 'a7acbfee11a645c80f18253cd9349b9cbd5c05888fe2d49342eb8c6671eb5d8c', '57cc10cbf493b3d7c685ceb5f849fd8f07d207e35df44d83c820ee577aec1f3f', '15dd9cafc5d93252cc2cba739f5d584caea18bd4e68944c3dcfeb9deca38664f', '75f1fe69debf014b1e190635b8c661ee75ac2a666221726d8286ed8d1eb67fc1', 'a1b082fcd42c485e2af50f26da80fdae24674339a3839ba21affeb54519f0fbe', '239aa23f903a3570df053e74b909dfa8c6226d9d99ddbf0ddb05ea90a60db096', 'a2ef1327d53641c8fbb6c84ac80fc6779edfbf72d50e9c793b67ddb125ce5023', 'fcd501b4634f6c13644e1e913d05e32ce8998989ed36d6cef4d37b7127825013', 'f94c02218d59f442c875e50b3b01c0558aabf9cdc67e24812c3826e4e8204dad', '8a512ed9e8c4d62309edb511b8d0e26f3c460b37862e5a14d1d90936f726e3c5', 'baf5e42718a4bd265f84a7137bb8f4c7744d98a0255eef2b70ef309b3b174693', 'b572a7dc838a674a5509388269c1721aaf465c390ed0d9c920db6da3bf41c3b6', '14e87115604dcf9bfa1d70a278d73a7b95d802d350ff0c155ccaa5a4f10c2f05', '5a2d965da9a1f56e259f10862fb049bb157435a8e25bc27b240a37b53c091dea', '4681d56671cf3356ef13df359bea502ec35818fcb58e21e07ffcb9edb744a956', 'bfc0787d2da7c79163b383ebd6e4050cb18a1cbdbf4598d91363d9a3a421a1d6', '817e667ecf07dda29448b2ce0478c1351d0d7b44a0719436b388bdf7d4977eca', '73424f25e95cb4df5b98b2dbaf5dcc7905ae3f56469a82253c3a22e70c4782d5', 'a83817e109b6955b2fa09784300a32ccac50e05040308d582fea978d561e3a78', '006e5ea9a4a56d0b226fde46d0b99412e126a86a2746a6952a41257162332f77', 'd6db3c0d5c984397a187a2a6cb1633a7806880a3fc4856e221efa875b416b39b', '29220bd55dbebc9a6aa920d81b128bb36203f0c700928f240fc41cf31c247c93', '3a5aa76280109f017a681d90c2366bebae0b89003e061be7f8baeb1288fde819', 'ed320e137f9b15d96381adcd45d1d576b1c5cdf13aee1a392e30f777533ec594', 'e2b0971ec42dab12319657b3bd64c0b60e86ae309bad7cd946280341c2e0dd68']",[]
pool1drrfl4ef8uwaqsyjpssdp8epsflnwdjdku0gx7ycc6qnsqfqv32,68c69fd7293f1dd040920c20d09f21827f37364db71e837898c68138,2e96e206bcd4db7cf125c3dc2a6ee73a57ecdc42913647a73c3ad574c15db372,25,1142255155370,4.9077303718452296e-05,0.01740718035455013,72,1100222947155,4.73143053333021e-05,50000000000,50161000000,0.03,340000000,stake1u9cyjzxlesfep9uyvgje6l72unufm2rnhyvkhv9fhj0d7tsnky8lk,"['stake1u9kueuzld3qax2kj93sur7xrm36q3mzcgc8f23ljahhlylgmd0x6y', 'stake1uxul2nnuhm3k3z6lj59dte8mzpvg4a2dtv6n2fej7reycmsycmnua']","['54107f4670ea09dd45119d8502c69e6898ce4120ecf1d6e279bb326c9db98d56', '57dde69aa64930c477bf45205a452c884fb03422b1cd2ba422a942c949df41ed', 'f16562156721264953643a439291f9daa4f2fdeb26ce9488c53849c4b1a60327', '6b44aec8cbdaaa9fd55ddd698103756e9cd564b32c9b0daf5693e860291ddea5', 'bb4a347740a934480917f88e096bbcab6362ac9ed1464a3dcff511fe4ef846e3']",[]
pool1fg5fs0jks9459pf5qxvdvv3l7rzemj0q8e2lt6unxx5m7fv3tzn,4a28983e56816b4285340198d6323ff0c59dc9e03e55f5eb9331a9bf,54c301c96006c13bd3c08b6759bc96025f2cc81feb6fa68cce7b75cd292efcde,58,1177509774514,5.059202802770526e-05,0.01794443642285109,68,1217757358196,5.236878908638479e-05,100000000000,100894475931,0.019,340000000,stake1uyx0y7eqy3cp39agj5qpp89g056z6wcmj2nthxcs9xj9a9ccgvt4h,['stake1uyx0y7eqy3cp39agj5qpp89g056z6wcmj2nthxcs9xj9a9ccgvt4h'],"['c76c7d08592cd736782fd97c1663b7ecb717d164830131fb518ca622c6ed0017', '31b681dfa350005df181f4a7e17db9fb52bd7dd816ea62c82678b8604f19e89c']",[]
pool1yrycp4fjyd0al60xw826jdju35zazqmfny53r07efucuvlvnej7,20c980d532235fdfe9e671d5a9365c8d05d10369992911bfd94f31c6,4dffdf6bc33df8fc62c59247e987e9958b793abe38152750e0ec22c11c0dea3a,74,3365689432381,0.00014460776273882763,0.05129078445514386,18,3362903483079,0.00014461927249951183,17800000000,25704109648,0.015,340000000,stake1uy4crlkk0rduajx2fcpcl5a8xeagcukyclxnqy83ks5em2qj8xdmf,['stake1uy4crlkk0rduajx2fcpcl5a8xeagcukyclxnqy83ks5em2qj8xdmf'],"['b150402577d75970071f398ebde31d761ea2482713ed3436d2d45a1fbf2c1278', 'fac66fe7f7f26d3a664c413139a8527c8355baf4ce3209c8a1038311d5a59903', '368999c0bc99ac52c939ba7dad0bcd624cc738a609d6acc041e1987546db9ac7']",[]
pool1lyz6na2h9c6e7j44ntlu2h2sdytxswunyjw7p5ctgf467dsyryz,f905a9f5572e359f4ab59affc55d506916683b93249de0d30b426baf,fc44d06b616c1be5c84336237b986c1ab76dcfadd6d9f1f9bd30de78d591dd00,1,50794503413,2.1823996674545757e-06,0.0007740731812617611,5,50794503413,2.1843814928153454e-06,40000000000,40649854470,0.01,340000000,stake1u883zlv0tg4wkxg8nhq8jnn92hlqcz77pe43wutzu02ggxgehwygy,['stake1u883zlv0tg4wkxg8nhq8jnn92hlqcz77pe43wutzu02ggxgehwygy'],['c9ddca93c612bfd7222430088e56616cd84ded86df3cbb50f9bd5c03ff413ec0'],[]
pool1z4d4s883ul7h6vsrmg9s3t64df2vcx02h8tqtm8sq5yqw62pu44,155b581cf1e7fd7d3203da0b08af556a54cc19eab9d605ecf0050807,bcc9acdf4254a21ece69517b4d7507f206b37525634507665a951fbf3a0ff11c,0,1498367313,6.43777595191352e-08,3.045373887654799e-05,11,1498367313,6.443622061514213e-08,580000000,598620245,0,340000000,stake1u94jqd3spe4q3fs0ff90tesxqa0zrf99mhkygyad5cm3lqgsnxt5z,['stake1u94jqd3spe4q3fs0ff90tesxqa0zrf99mhkygyad5cm3lqgsnxt5z'],"['bd5d70bfcfb92160499293ad4fc40d9a159452a53d9b3278673be699009a867a', '115a947c1700bb6fe92820080192b19a9e2e69bb18a3839eb50d69df8fdf31a4', '7abcfcc52e4dd626ead38eab8d04cea850fe7df89e13daa5d0db545771098450', '3cc92d7f9a4874a4077599f87f70ae3745e6d9442a2c03f489bdea0cf754334d', 'd3a0196ea85fc78168d8f702afa24875818fedf8a2c7c84eca89ea20bc75e2f7', 'c4840603342633b95db4239512b5cb43f866f8f727659ef864d09b9bd94837c8', 'a20c132325caa134ecece50ce5bf7c6de9febc0a9e518f4ec8cbb97f6f8f96a1', '6db421bc18cf10d1df6cac0d4d7483302ae1683a228b509602bd47ce1a24d3e5', 'ddaf98d4327a4897051057e92fcfcf01f78c1983bd3e06676a00e13d62e14f4e', '68dccf3ac3f950600359135f93885813ed6f8fba85ab0e56a06a69b6120350c4', 'dbc2a94303c532fa654a8a4a35a8e6b12c0b57cc94ce110e27e8ae3ae504f789', '3fbe554056833193a3626f829ecfcd2697ed4e1724807a69de9fbb87c8c08bab', '0fb8c3db554309640db8aefe8ba12a5d4db787a0d03e8e73540cb970c782344b', 'f4fb27b4fe923a9bc8161dee8c55a87a18465aad16e114d98a647f64b19a0ded', 'a8065e5dc6f226b338b7c7f0f91cb5786a0f86e0f65144b67a00ea17613165fd', '86fb900f87c098ff97af7c553f62a20b8f232312d4ae1cb2c16861c61d9a8ec4']",[]
pool1klgdy2s253lys70su3k8nhdct4yg8mucrms038p0ugxvk6ajxwr,b7d0d22a0aa47e4879f0e46c79ddb85d4883ef981ee0f89c2fe20ccb,79dfd350450618d55e0e8c755d81c8b19402a036736d908fd8a504980a61a84d,0,499244057,2.145015682339797e-08,7.6081349252665846e-06,2,499244057,2.146963559505425e-08,480000000,486790544,0.01,340000000,stake1u83tagn8al9dhg55nu3xx8a84f3gjf9a2xyslsedprcm4rsmywds8,['stake1u83tagn8al9dhg55nu3xx8a84f3gjf9a2xyslsedprcm4rsmywds8'],"['7b8d3134bffbc62b3eae43c54220fbfdd6de91e24ecd8137b7dc2e52cd20b250', '3383e07ba7b35824864b7a65c77545a5a3450337fe1d7e8306832e21c28fcd08', '43655f1e09f28cfecf5789f965cf208342910d15ea09cb5654489fc825b28a87']",[]
pool10glz67jju4f3gjs84pse79vsl6d34k764hs4cq6fwplkxzf277w,7a3e2d7a52e553144a07a8619f1590fe9b1adbdaade15c0349707f63,7ed0be36e8a843aa52413fe99b8664e09112fb09e76341a2e5bce46601b55073,0,28366797682,1.2187871849949772e-06,0.0004322904221619916,3,43390177260,1.8659637127678607e-06,500000000,25082709471,0.03,340000000,stake1uyh02r6wgtn5729yns98trqq5y5url7jvv3juyvftt9mvccqmud6z,['stake1uyh02r6wgtn5729yns98trqq5y5url7jvv3juyvftt9mvccqmud6z'],['df876002367b6c47e01b5dc702c243babc3ece3cb0214f2f16929e1b22105084'],[]
pool176z588sp2zyrnh7wzu47q7e6tkug4p73djpkksgjmt4e67dj77f,f685439e01508839dfce172be07b3a5db88a87d16c836b4112daeb9d,5ac9d2edfe967830529348809a8be98b8645b8db82c56b48ae20e2ae27d86cff,0,2379839487,1.022504514473669e-07,3.626711157339468e-05,7,1882013744,8.09346625203066e-08,1800000000,1874681718,1,340000000,stake1u9gdg2we8wcdmh7mw2fm9cpspqldc8mcnhph6qulyupxtfcu3u5lg,['stake1u9gdg2we8wcdmh7mw2fm9cpspqldc8mcnhph6qulyupxtfcu3u5lg'],"['8e72133c6f0a1f4556e457eca18e27bb14a16edecad9697af2a5116a5f5064af', '182fdd01b59e7196bc469b4e234108c42a60b5cf053027f04c42b3dc4a599d94', 'f5d42ebb650f67981e6ee77203922a7450a3daff0715f48f54dc567f81e5628f']",[]
pool1cace8zqecz9rkxfyleephhwd4xj9r4yw70cgxne2jz6e7xusjcn,c771938819c08a3b1924fe721bddcda9a451d48ef3f0834f2a90b59f,f8edda8ba7ddeda18ac50f492e7c454e1f86a90b2a4b490b0a78841773412dff,3,42662757005,1.8330169692451045e-06,0.0006501509773162951,3,42662757005,1.834681522063062e-06,20500000000,21756502137,0.02,345000000,stake1u8kfrtqfyyae4x4p0p6927hlv4md0q4rrgaxsmfgd9vn9lgpm74gu,['stake1u8kfrtqfyyae4x4p0p6927hlv4md0q4rrgaxsmfgd9vn9lgpm74gu'],"['7046ceaaa73e26f3783d6da7e46a46ab755c9d527150544804125bfb84cf5ccf', 'ad686dbadabd651f1c7609ef7853a451dbd7a0275db3ec4380f51537d9fa82a8', '2b6a5a536482801ba37591da6b33dee101779ed2de99b52c1b8f5f941acf6117', 'b574e0fbe5779ee3c9191d87f7a11c7c2254abca8217cd9347de4670a77f187c', 'c9cf1f63ecf6f5110e3e06201b1146bf48cd0a03313be9a5dbe17bdd8fedd9c5', '82e4dcbe6bed5030f5ac951cec8049a51965bc5ad6626e1d8aa160dbd87102f0', '4d4dbd29319f9cd100cf44ffe872ad3860ad9756caadad1a47a10740aaa90140', '0e206d0068ee3046bcee3a18fa36211b1a914bf53ab469bd08502d95f8474c26']",[]
pool1mhww3q6d7qssj5j2add05r7cyr7znyswe2g6vd23anpx5sh6z8d,dddce8834df02109524aeb5afa0fd820fc29920eca91a63551ecc26a,5a34b4593fa62e8d0acdb0c96dbe66b1eb2cdfa5c1a874a1021cd814f12f797a,45,1958004017730,8.41261756695319e-05,0.029838630109329287,32,1961315509230,8.434497853240616e-05,18000000000,20439665241,0.0314159,340000000,stake1u83mywtzem6hejg0pkeswxvgvvrwzcs0xldwefrfeeh4qkqvm3ks7,['stake1u83mywtzem6hejg0pkeswxvgvvrwzcs0xldwefrfeeh4qkqvm3ks7'],"['5ba5aef6a8b970d2a1621dca95ec1d5f05a9953f3993fc075cd931709700a3e8', '78d817873cc6dfc7e9e97bf56c664d8db14995621f78afd8b250a2ef830a771e']",[]
pool1y0mz6yevqk34gk4tml37a62h69tg59sfz6vslzv4sf5fvsjhvpw,23f62d132c05a3545aabdfe3eee957d1568a160916990f8995826896,005f58f7a2ef69ccee35e41a6b8159b5d82e76a508d5a7552c9aeb9c78aeb6f1,5,203740786733,8.753778368453027e-06,0.003104868998459862,11,197730529288,8.503260780589646e-06,50000000000,52338333432,0.02,345000000,stake1u9xfwg5f20xuum3krsyyntrjta3tsd39v3wcwcgufd2gu9s2j4eya,['stake1u9xfwg5f20xuum3krsyyntrjta3tsd39v3wcwcgufd2gu9s2j4eya'],"['8a84c350c0af06f5a2bd065c072d1041b77dc77f59f244576f19ce1879b887c6', 'b2c49cfe5b45ad7b7e36d5d3dfb1c908f00fed6320d7c1b444bd04f9bffdec6f', 'e56fe277cf2fb78e47cf2ea3c2ddbb863ff1b13eed2f3e0fc90b980e644dff75']",[]
pool1pkpey8fua58sqvkwr9w4zyxhnvrqhnucnu8g2cupeggsyxee6ke,0d83921d3ced0f0032ce195d5110d79b060bcf989f0e856381ca1102,9101255643d13a13e09f5d6ff6eac694dedbc29040c5bc391921b7804b60ca27,0,1237309818,5.3161353176067946e-08,1.8855747820551504e-05,1,1237309818,5.320962871400369e-08,700000000,1237309818,0.1,345000000,stake1u84r2qulvcxuuv3mav3kxk0v7q6jj3ksyhx0nqum0gtvx5qncgn7m,['stake1u84r2qulvcxuuv3mav3kxk0v7q6jj3ksyhx0nqum0gtvx5qncgn7m'],['86c160e5b48d79796a04fdde6c250a2fbcfba5b9e4edbf8f8f78566fe5fbfd2a'],[]
pool12pupdkq80hxxcje94kjgc75x9vsqsgaz65upnmx7k7zmvc3rpd5,507816d8077dcc6c4b25ada48c7a862b200823a2d53819ecdeb785b6,bab7e40f97b9b222ca78841d953138d924b8396e6103a1ee9165ef794b7bce66,0,0,0,0,1,1006212464,4.327145136808637e-08,1000000000,0,0.04,340000000,stake1u8stfpfxglcfj3k3hverf2cx9emq5wa95e4fm3hpwf9pqvsrxkrs6,['stake1u8stfpfxglcfj3k3hverf2cx9emq5wa95e4fm3hpwf9pqvsrxkrs6'],"['0f996834f7023f2530b4dee5ac70f05dd572ffbe1531ce3a5f6ce5448ccdd370', '6e80b1041e896f66134caf0076786c602c2ac31d2b7b75c4372bd0cc27c49876', '6f03eceae3b6c2ef6f80dfcfded31116d8ed90292642e7a9e77ef3b16543c0b7']",[]
pool172vhywk0n2m7r47a8wq78xzc7nnytu3x78wyftmdedvjyzxjc7s,f299723acf9ab7e1d7dd3b81e39858f4e645f226f1dc44af6dcb5922,e11327edc763e31727bd0e2325ab40ac93a2b05f9dc6ab9ff2d899dc086a2a67,0,2105455092524,9.046145124019309e-05,0.03208568274056036,4,2105455092524,9.054359879589215e-05,0,47627732,1,340000000,stake1uyvel6zshuj069twmy2cr58p5snhcrd3qaxm4kv8csfqvxqyr9f8h,['stake1uxfhc9ey50w4kphu8dy25tzqcucvx2ky8wdjfpmrgwvxuvq90hg36'],"['14dd703551cd060990d063f2ba3ccfcc5df7c78d3dcbaf40bdcfe60a30f3a719', 'fb72e4ecd5e1c753be2b62440ad8be4659936135ef77514b07a89ce2128f6991', '50db48243debc6053b082b704d326ddb4ee10c4eb410ef5d9b29fcd693870caf']",[]
pool1euzg0c7npjm9dld4f7n5kj7as6n5d8ts8q6qt4rer50p5p9nr6g,cf0487e3d30cb656fdb54fa74b4bdd86a7469d70383405d4791d1e1a,830643502119e7e14de962aac4ead2161decf88c1582828b1b2410df8d355b2e,0,212221584,9.118158131845173e-09,3.2341104966339064e-06,2,212221584,9.126438282038869e-09,500000000,7414749,0.025,345000000,stake1u8t4mmwn6a7lar0kwh8d94ssd68wryhdg8l3mqjacl65hnc3uptkt,['stake1u8t4mmwn6a7lar0kwh8d94ssd68wryhdg8l3mqjacl65hnc3uptkt'],"['f350ce42588eca287f17e36a71ed34932a4ebe2b64b1b1a02551a92d106f8073', '4c3ada73472cd6c441d4e3cd578c40ca33ada50133d8a1e258a1609cbd0136e6']",[]
pool1ryyfhgm4rqa9pnykxuhxcmy6rdn0uyltufm9t86c6uskwv3aame,19089ba375183a50cc96372e6c6c9a1b66fe13ebe276559f58d72167,eb2758635b6a777faf2254bf682512fa6ba7bdfbabd4778e8326056bf7202549,0,151108371,6.492412297815698e-09,2.302787301692888e-06,2,32659758229,1.4045096741115625e-06,32000000000,17425265,0,340000000,stake1u8fsqc29swlkmg5fsukzg4ja0r75thdg9xq2vm3hqy530pqfqu4cq,"['stake1ux85jdeghkmwmkw2xh2eewrxlnjgs8zksh7jge9k66yum0gzrnhke', 'stake1u8fsqc29swlkmg5fsukzg4ja0r75thdg9xq2vm3hqy530pqfqu4cq']","['da0f8349dbe24f13da4fa600331a49061856c4fbf8483adffcbe7ec7e33d39c7', 'e239e65994804f8f1954c0cd0acbfaf96827201b811c4f23a919bd5ed6c04876']",[]
pool16ajaae2n5lsyr4f9k9uz5y8tpf0996tw640dzu7chwp2wdrnz6a,d765dee553a7e041d525b1782a10eb0a5e52e96ed55ed173d8bb82a7,ab490a95e22024debcb762c0e1a43063ff3338db8d031400988c34aae745fc53,41,13074366813607,0.0005617437295172452,0.19924432827119223,650,10684923224282,0.0004594975238462711,230000000000,236054820693,0,340000000,stake1uy00vzm77fnygza838phkjg4p8yh2hz5uaqfmhx3mh4q45sdx30d3,['stake1uy00vzm77fnygza838phkjg4p8yh2hz5uaqfmhx3mh4q45sdx30d3'],"['cf421edca441d63262b0f6ab204439b735ae2bde33f7e30b693c95ddf908e355', '3cd60eb24bfd26f9224664f5c6960f21d2bb1537481ff5e081242c33178b4bfe', '244c1b3c09c8f7d038bb71b624486099587f9d82cc3f9671668e2fb5a88d0dad', 'd0789e79398f5d72b6ef9452c9c5fd1790bf410577ffb2eaad24827c61bdfef3', '0542936fe8a1b058bee6f0302cc45dc2a774682e1e638d8e104d8e68642c6ab7', '227eacabb8ae543537f04e98b50f1750c018875d9c2405f1574ef80215376164', '1c8dad42fac844891c86bfebecc9bdf3c8dcc6b85ab2e1ab18c9622d1299fe92', 'e091ebc09c1b521ce0e5a38f5d79d566973577d63c3dbb914013d9d83dd806ab', '28e9ba96cd363e2a9f08f9b70092c854d4b2e4e80dc947b101b94822f2050ac3', '5a705f307178636f1561ef53606b893030d452724592453409e6edb3a56c0d1a', '1d33a718330916199d632ff0371aae9c24e19eeb82d242f8b3dcc0373418404a']",[]
pool1ls80gx9sen3qc7s6c7u2ajw6hk8faqanljugcg5tfukp6qscetv,fc0ef418b0cce20c7a1ac7b8aec9dabd8e9e83b3fcb88c228b4f2c1d,e335b76bb8f3fd96d4298e89b4646195cfefb478a95ab71553b4055250592788,224,16607684526704,0.000713553686972223,0.2530896520525354,604,17024191883927,0.0007321132638904758,33000000000,33649268311,0.02,340000000,stake1u98kk6tjnrdadddh6x3f4095t4n4g9wlhpquajg82gy0n5s3gulss,"['stake1u98kk6tjnrdadddh6x3f4095t4n4g9wlhpquajg82gy0n5s3gulss', 'stake1u90y2w9zez3jlzj5lagu845pe4v2dkekgvycvn0e54659ngqpvccr']","['b4743eba36ddf900f26813c520e3976affec3bfc27100a8ee8dd92c34ae78f39', '0d890d00673b35fe7ecf5c1e3e91429f0f62bae04ae1655235a4de679ee16dc0', 'b9d991aa582d79d5e08ebd4195f69308e58304b0380f05ebeec4ad04f6f8553e', '3dbcc31199b3f920e664cb320593c3358a468066a74ca52198da10ff35678329', '65f41c238e3dabbdea376ade50a49fa27a4c1fbef2e836f89e580b65c6fed6a9', '3495b7bf057fcad0f24ee264954f8ba20cd22c3a4f06149299724a417d8f38ad']",[]
pool1vxpu476qrulzkk2u97emkfskmc2jx4mzznvupw0zf5206nx35vl,6183cafb401f3e2b595c2fb3bb2616de1523576214d9c0b9e24d14fd,54ddbbb58cc75d430604a3e9a51546fbcc1cf35c0843b397bc64d1776b19a20b,0,308097517,1.3237493694490831e-08,4.695193556356376e-06,1,308097517,1.324951459107911e-08,300000000,308097517,0.02,340000000,stake1uyzzms2kyqmqlgfj0r5506nzk87my2rau43zzrul6emmzfssysd34,['stake1uyzzms2kyqmqlgfj0r5506nzk87my2rau43zzrul6emmzfssysd34'],['2ab724023a0b51b8fbb775e91e8d4c2976a884c4691e1ea2516abdd8171435c1'],[]
pool1gp4qs5ed9j5d6z8288sg9hy2ehp28v6dp3ghh58ypt67zhn8r77,406a08532d2ca8dd08ea39e082dc8acdc2a3b34d0c517bd0e40af5e1,6ae483812569c88a5596af7e17d55d079f22e7c2be2aaeb3c4a0b8647a7b944b,1,11739297556,5.043821154043953e-07,0.0001788987940499415,5,11739297556,5.04840142081513e-07,100000000,452728957,0.015,340000000,stake1u8ja8dtfmzr6ny64rx7yxc8pqz8n7zytahqd90nspce6y4qc7ehls,['stake1u8ja8dtfmzr6ny64rx7yxc8pqz8n7zytahqd90nspce6y4qc7ehls'],"['74185ca9b704609ee084c63462a8f7f671bc3d3babe45fe04acb93ee07bd3210', 'c26a562e9194ac072f4f23bc374b0db2b30cb284f71f8544231fa8ad552e409b']",[]
